 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.7:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,51,6,1.0124185E7,1.25E7,1.2346672843295534,0.09154994055334144
0,51,7,1.0148538E7,1.25E7,1.2317045075852304,0.09050653078493497
0,52,0,1.024309E7,1.1111111E7,1.084742104189263,0.03532649759404661
0,52,1,9100471.0,1.1111111E7,1.220938015186247,0.08669361615954714
0,52,2,9641996.0,1.1111111E7,1.1523662735392133,0.0615905392385795
0,52,3,1.1290866E7,1.1111111E7,0.984079609128299,-0.0069697670090727235
0,52,4,1.0686667E7,1.1111111E7,1.039717154094911,0.016915209372963706
0,52,5,1.1178183E7,1.1111111E7,0.9939997403871452,-0.0026137290317057864
0,52,6,9937293.0,1.1111111E7,1.1181225108286532,0.04848939108342477
0,52,7,8478721.0,1.1111111E7,1.3104701758673272,0.11742714157133771
0,52,8,9197413.0,1.1111111E7,1.2080691603171456,0.0820917977655171
0,53,0,1.0132494E7,1.25E7,1.2336548139085994,0.09119365776359921
0,53,1,1.0655171E7,1.25E7,1.1731393142353135,0.06934958910701583
0,53,2,9915898.0,1.25E7,1.2606019142189644,0.10057796226453053
0,53,3,1.0255078E7,1.25E7,1.218908330097538,0.08597104505250003
0,53,4,9241406.0,1.25E7,1.352608033885753,0.13117196261164313
0,53,5,9583213.0,1.25E7,1.3043642043644443,0.11539887196440983
0,53,6,1.1573554E7,1.25E7,1.0800485313327264,0.03344327068737256
0,53,7,1.1273162E7,1.25E7,1.1088282063186885,0.044864264970432076
0,54,0,1.6553196E7,1.6666666E7,1.0068548695973878,0.002966874848166209
0,54,1,1.1645684E7,1.6666666E7,1.431145306707618,0.15568373068330318
0,54,2,1.0986245E7,1.6666666E7,1.5170484546812855,0.18099945241799859
0,54,3,1.2102905E7,1.6666666E7,1.3770798002628295,0.13895910787465768
0,54,4,1.0353255E7,1.6666666E7,1.609799623403461,0.20677182145673936
0,54,5,1.0459118E7,1.6666666E7,1.5935058768817791,0.20235366949950423
0,55,0,1.0684716E7,2.5E7,2.339790781523814,0.36917702557597665
0,55,1,9267479.0,2.5E7,2.697605249496654,0.4309783980755837
0,55,2,9855348.0,2.5E7,2.5366937829085283,0.4042680445100172
0,55,3,1.1839311E7,2.5E7,2.11160936645722,0.32461357973148947
0,56,0,1.0221746E7,5.0E7,4.891532229425384,0.6894449193592335
0,56,1,9872078.0,5.0E7,5.064789804132423,0.7045614262412847
0,57,0,9959692.0,1.0E8,10.040471131034975,1.0017540917739607
0,58,0,9305102.0,5.0E7,5.373396229294424,0.7302488662250244
0,58,1,9822922.0,5.0E7,5.090135094221455,0.7067293088389859
0,59,0,1.0301619E7,2.5E7,2.426803010284112,0.3850345249851176
0,59,1,1.1341584E7,2.5E7,2.2042776388201153,0.34326629499535877
0,59,2,1.1182273E7,2.5E7,2.235681421836151,0.3494099179103317
0,59,3,1.00092E7,2.5E7,2.4977021140550693,0.39754064142946244
0,60,0,9370838.0,1.6666666E7,1.7785672956890302,0.25007030224233867
0,60,1,9913257.0,1.6666666E7,1.68125026921021,0.22563236688789545
0,60,2,1.2855902E7,1.6666666E7,1.2964213635107051,0.11274617908523187
0,60,3,2.1915135E7,1.6666666E7,0.7605093922533446,-0.1188954180625116
0,60,4,1.1726991E7,1.6666666E7,1.4212227160402868,0.15266214039631149
0,60,5,9480149.0,1.6666666E7,1.7580594988538683,0.2450335690236754
0,61,0,1.1546771E7,1.25E7,1.0825537286571285,0.034449460203463456
0,61,1,1.0184652E7,1.25E7,1.2273369772477254,0.08896381885319257
0,61,2,9912999.0,1.25E7,1.260970570056549,0.10070495064033456
0,61,3,1.1130589E7,1.25E7,1.1230313148747115,0.05039186640186368
0,61,4,1.0275597E7,1.25E7,1.2164743323429286,0.08510294973257246
0,61,5,9242761.0,1.25E7,1.352409739903477,0.13110828984521192
0,61,6,1.0485524E7,1.25E7,1.1921197262053855,0.07631987438006882
0,61,7,9855517.0,1.25E7,1.2683251421513453,0.1032306016064102
0,62,0,9163465.0,1.1111111E7,1.2125447087973817,0.08369776082153789
0,62,1,9931754.0,1.1111111E7,1.1187460945971879,0.04873153225884987
0,62,2,1.0043049E7,1.1111111E7,1.106348380855256,0.04389190459881976
0,62,3,9240132.0,1.1111111E7,1.20248401213316,0.08007931083505457
0,62,4,9633410.0,1.1111111E7,1.1533933466965487,0.06197744187173194
0,62,5,9950315.0,1.1111111E7,1.1166592213412339,0.04792065666834909
0,62,6,9408907.0,1.1111111E7,1.180914106176201,0.0722183103397656
0,62,7,9744980.0,1.1111111E7,1.1401881789393102,0.056976534082566296
0,62,8,1.0220513E7,1.1111111E7,1.0871382874812643,0.03628479125291332
0,63,0,9242253.0,1.25E7,1.35248407504101,0.13113216016490578
0,63,1,9914085.0,1.25E7,1.260832441924797,0.10065737492947173
0,63,2,1.0316434E7,1.25E7,1.2116589899184156,0.0833804089100853
0,63,3,9353903.0,1.25E7,1.3363405628645069,0.12591715104719928
0,63,4,9992948.0,1.25E7,1.2508821220724855,0.09721638551634225
0,63,5,1.0581992E7,1.25E7,1.1812520742786425,0.0723425841390992
0,63,6,9511972.0,1.25E7,1.314133388954467,0.1186394498103093
0,63,7,1.1922625E7,1.25E7,1.0484268355332824,0.02053812861838927
0,64,0,1.0160785E7,1.6666666E7,1.640293146641721,0.21492147035981177
0,64,1,9186131.0,1.6666666E7,1.8143292317516482,0.2587160978063183
0,64,2,1.1483047E7,1.6666666E7,1.4514149423929033,0.16179158985299186
0,64,3,1.0093266E7,1.6666666E7,1.6512659034251154,0.21781701335476295
0,64,4,9347392.0,1.6666666E7,1.7830284639822531,0.2511582762385932
0,64,5,1.0957139E7,1.6666666E7,1.5210782668724017,0.18215156119059675
0,65,0,1.0953565E7,3.3333333E7,3.043149239539821,0.4833232511814749
0,65,1,9250439.0,3.3333333E7,3.603432550606517,0.5567163973060898
0,65,2,1.0974095E7,3.3333333E7,3.0374562093730737,0.48251002548218
0,66,0,1.022766E7,5.0E7,4.888703769972799,0.6891937220738373
0,66,1,9414855.0,5.0E7,5.310756246378728,0.7251563685850134
0,67,0,1.023228E7,1.0E8,9.772992920443928,0.9900275841674859
0,68,0,1.0139302E7,5.0E7,4.931305922241985,0.6929619455894196
0,68,1,9380952.0,5.0E7,5.329949455023328,0.7267230905446697
0,69,0,9301674.0,2.5E7,2.6876882591241102,0.4293788941460863
0,69,1,1.1807233E7,2.5E7,2.1173462063465673,0.3257918751252045
0,69,2,9580948.0,2.5E7,2.6093451295216297,0.4165315256060704
0,69,3,9188323.0,2.5E7,2.720844706917682,0.43470375499057906
0,70,0,1.0965327E7,1.4285714E7,1.3028078414806963,0.11488036387928592
0,70,1,9617119.0,1.4285714E7,1.4854463171351004,0.17185696136131093
0,70,2,9289741.0,1.4285714E7,1.5377946489573822,0.18689834536205813
0,70,3,1.0353673E7,1.4285714E7,1.3797725695992138,0.13980750675776143
